date,country,age_group,FirstDose,SecondDose,DoseAdditional1,new_cases,pop,new_cases_per_100k
2020-06-01,Netherlands,65-79yr,0.0,0.0,0.0,112.0,2642524.4050039304,4.2383714522338884
2020-06-01,Netherlands,80+yr,0.0,0.0,0.0,140.0,851849.7929360641,16.434822331465632
2020-06-01,Netherlands,<15yr,0.0,0.0,0.0,35.0,2738608.5875140945,1.2780212608538704
2020-06-01,Netherlands,ALL,0.0,0.0,0.0,1209.0,17441500.0,6.931743256027291
2020-06-01,Norway,15-24yr,0.0,0.0,0.0,30.0,669873.0106027534,4.478460771692522
2020-06-01,Norway,25-49yr,0.0,0.0,0.0,80.0,1822616.9419979798,4.389293117856284
2020-06-01,Norway,50-64yr,0.0,0.0,0.0,32.0,1015804.1523796644,3.1502135451046827
2020-06-01,Norway,65-79yr,0.0,0.0,0.0,18.0,715862.942012447,2.514447800496289
2020-06-01,Norway,80+yr,0.0,0.0,0.0,2.0,226976.72642853716,0.8811476099201268
2020-06-01,Norway,<15yr,0.0,0.0,0.0,10.0,928341.2265786191,1.0771901229523952
2020-06-01,Norway,ALL,0.0,0.0,0.0,172.0,5379475.0,3.1973380301981145
2020-06-01,Poland,15-24yr,0.0,0.0,0.0,160.0,3705734.978098975,4.317632020249847
2020-06-01,Poland,25-49yr,0.0,0.0,0.0,1067.0,14025354.787805416,7.607650687936403
2020-06-01,Poland,50-64yr,0.0,0.0,0.0,427.0,7298531.610959565,5.850491890160639
2020-06-01,Poland,65-79yr,0.0,0.0,0.0,177.0,5356828.64275234,3.30419380204511
2020-06-01,Poland,80+yr,0.0,0.0,0.0,77.0,1745251.0103576407,4.411972807523028
2020-06-01,Poland,<15yr,0.0,0.0,0.0,183.0,5767368.970026065,3.1730239724748004
2020-06-01,Poland,ALL,0.0,0.0,0.0,2091.0,37899070.0,5.517285780363475
2020-06-01,Portugal,15-24yr,0.0,0.0,0.0,281.0,1075484.625458179,26.127756115554707
2020-06-01,Portugal,25-49yr,0.0,0.0,0.0,959.0,3357815.3549859254,28.560236302928566
2020-06-01,Portugal,50-64yr,0.0,0.0,0.0,362.0,2174724.805845002,16.645784286225712
2020-06-01,Portugal,65-79yr,0.0,0.0,0.0,170.0,1655759.0198042092,10.267194559513994
2020-06-01,Portugal,80+yr,0.0,0.0,0.0,135.0,689119.3956802872,19.59021917627645
2020-06-01,Portugal,<15yr,0.0,0.0,0.0,154.0,1344177.7982263975,11.456817706943115
2020-06-01,Portugal,ALL,0.0,0.0,0.0,2061.0,10297081.0,20.015381057991096
2020-06-01,Romania,15-24yr,0.0,0.0,0.0,81.0,2006488.9730453654,4.036902324813755
2020-06-01,Romania,25-49yr,0.0,0.0,0.0,424.0,6695652.487448441,6.332467235938893
2020-06-01,Romania,50-64yr,0.0,0.0,0.0,295.0,3863097.542477791,7.6363590811840325
2020-06-01,Romania,65-79yr,0.0,0.0,0.0,131.0,2779119.883468168,4.713722527022483
2020-06-01,Romania,80+yr,0.0,0.0,0.0,44.0,924274.1290997908,4.760492435599641
2020-06-01,Romania,<15yr,0.0,0.0,0.0,64.0,2988886.984460444,2.1412653048691075
2020-06-01,Romania,ALL,0.0,0.0,0.0,1039.0,19257520.0,5.395294928942044
2020-06-01,Slovakia,15-24yr,0.0,0.0,0.0,2.0,553540.2588339709,0.3613106667639654
2020-06-01,Slovakia,25-49yr,0.0,0.0,0.0,7.0,2073773.0194978535,0.3375489956801054
2020-06-01,Slovakia,50-64yr,0.0,0.0,0.0,1.0,1070894.918693442,0.0933798435816711
2020-06-01,Slovakia,65-79yr,0.0,0.0,0.0,1.0,731974.5702865638,0.13661676793068178
2020-06-01,Slovakia,80+yr,0.0,0.0,0.0,1.0,179603.1444313578,0.5567831249091455
2020-06-01,Slovakia,<15yr,0.0,0.0,0.0,0.0,849041.088256812,0.0
2020-06-01,Slovakia,ALL,0.0,0.0,0.0,12.0,5458827.0,0.21982744644591226
2020-06-01,Slovenia,15-24yr,0.0,0.0,0.0,1.0,190312.05778082483,0.5254527809013878
2020-06-01,Slovenia,25-49yr,0.0,0.0,0.0,2.0,706040.4843446559,0.2832698753608148
2020-06-01,Slovenia,50-64yr,0.0,0.0,0.0,0.0,451842.72547049297,0.0
2020-06-01,Slovenia,65-79yr,0.0,0.0,0.0,0.0,320422.567706021,0.0
2020-06-01,Slovenia,80+yr,0.0,0.0,0.0,0.0,115569.05749710611,0.0
2020-06-01,Slovenia,<15yr,0.0,0.0,0.0,1.0,318232.1072008989,0.31423604890021456
2020-06-01,Slovenia,ALL,0.0,0.0,0.0,4.0,2102419.0,0.1902570324944742
2020-06-01,Spain,15-24yr,0.0,0.0,0.0,279.0,4552533.598737232,6.128455593988107
2020-06-01,Spain,25-49yr,0.0,0.0,0.0,1401.0,16413095.843601186,8.535866806299033
2020-06-01,Spain,50-64yr,0.0,0.0,0.0,880.0,10115627.240568556,8.699411109879321
2020-06-01,Spain,65-79yr,0.0,0.0,0.0,442.0,6500178.502727951,6.799813263812746
2020-06-01,Spain,80+yr,0.0,0.0,0.0,653.0,2961902.459346243,22.04664093307554
2020-06-01,Spain,<15yr,0.0,0.0,0.0,166.0,6820081.355018823,2.4339885605300355
2020-06-01,Spain,ALL,0.0,0.0,0.0,3821.0,47363419.0,8.067407464820056
2020-06-01,Sweden,15-24yr,0.0,0.0,0.0,274.0,1112318.8895790502,24.633223670569286
2020-06-01,Sweden,25-49yr,0.0,0.0,0.0,1781.0,3401060.38564496,52.36602112438706
2020-06-01,Sweden,50-64yr,0.0,0.0,0.0,1209.0,1910686.4278181677,63.275688904147884
2020-06-01,Sweden,65-79yr,0.0,0.0,0.0,411.0,1559258.0343876986,26.358690539721646
2020-06-01,Sweden,80+yr,0.0,0.0,0.0,545.0,545472.0834089903,99.91345415771967
2020-06-01,Sweden,<15yr,0.0,0.0,0.0,38.0,1824646.1791611328,2.082595542850407
2020-06-01,Sweden,ALL,0.0,0.0,0.0,4258.0,10353442.0,41.126419600360926
2020-06-08,Austria,15-24yr,0.0,0.0,0.0,31.0,951576.0325398347,3.257753341817411
2020-06-08,Austria,25-49yr,0.0,0.0,0.0,92.0,2998191.5574149457,3.0685164119174164
2020-06-08,Austria,50-64yr,0.0,0.0,0.0,46.0,1969585.9950411986,2.3355162006540264
2020-06-08,Austria,65-79yr,0.0,0.0,0.0,16.0,1229052.8435581243,1.3018154657760515
2020-06-08,Austria,80+yr,0.0,0.0,0.0,9.0,483341.6798258304,1.8620368107387515
2020-06-08,Austria,<15yr,0.0,0.0,0.0,33.0,1285115.8916200667,2.56786179481439
2020-06-08,Austria,ALL,0.0,0.0,0.0,227.0,8916864.0,2.5457380531989724
2020-06-08,Belgium,15-24yr,0.0,0.0,0.0,94.0,1293400.249019239,7.267665215874082
2020-06-08,Belgium,25-49yr,0.0,0.0,0.0,305.0,3736134.0069872173,8.16351874503423
2020-06-08,Belgium,50-64yr,0.0,0.0,0.0,153.0,2325507.519284106,6.57920899981008
2020-06-08,Belgium,65-79yr,0.0,0.0,0.0,114.0,1567221.9865824075,7.274017399959803
2020-06-08,Belgium,80+yr,0.0,0.0,0.0,122.0,655534.4046072016,18.61076995235709
2020-06-08,Belgium,<15yr,0.0,0.0,0.0,29.0,1966442.83351983,1.4747441169236288
2020-06-08,Belgium,ALL,0.0,0.0,0.0,817.0,11544241.0,7.077121830703292
2020-06-08,Bulgaria,15-24yr,0.0,0.0,0.0,0.0,613458.3665852072,0.0
2020-06-08,Bulgaria,25-49yr,0.0,0.0,0.0,0.0,2405021.0469882917,0.0
2020-06-08,Bulgaria,50-64yr,0.0,0.0,0.0,0.0,1409069.662384351,0.0
2020-06-08,Bulgaria,65-79yr,0.0,0.0,0.0,0.0,1163241.2367153354,0.0
2020-06-08,Bulgaria,80+yr,0.0,0.0,0.0,0.0,325347.9331119405,0.0
2020-06-08,Bulgaria,<15yr,0.0,0.0,0.0,0.0,1017876.7542148735,0.0
2020-06-08,Bulgaria,ALL,0.0,0.0,0.0,0.0,6934015.0,0.0
2020-06-08,Croatia,15-24yr,0.0,0.0,0.0,0.0,426968.3488357748,0.0
2020-06-08,Croatia,25-49yr,0.0,0.0,0.0,0.0,1313671.858465395,0.0
2020-06-08,Croatia,50-64yr,0.0,0.0,0.0,0.0,858220.7425979893,0.0
2020-06-08,Croatia,65-79yr,0.0,0.0,0.0,0.0,629331.2419313581,0.0
2020-06-08,Croatia,80+yr,0.0,0.0,0.0,0.0,230891.99836253683,0.0
2020-06-08,Croatia,<15yr,0.0,0.0,0.0,0.0,588595.8098069462,0.0
2020-06-08,Croatia,ALL,0.0,0.0,0.0,0.0,4047680.0,0.0
2020-06-08,Cyprus,15-24yr,0.0,0.0,0.0,7.0,167364.0,4.182500418250042
2020-06-08,Cyprus,25-49yr,0.0,0.0,0.0,8.0,453357.0,1.7646137591346334
2020-06-08,Cyprus,50-64yr,0.0,0.0,0.0,3.0,212527.0,1.411585351508279
2020-06-08,Cyprus,65-79yr,0.0,0.0,0.0,1.0,134093.00000000006,0.7457510832034481
2020-06-08,Cyprus,80+yr,0.0,0.0,0.0,0.0,39871.99999999997,0.0
2020-06-08,Cyprus,<15yr,0.0,0.0,0.0,3.0,200148.0,1.4988908207926135
2020-06-08,Cyprus,ALL,0.0,0.0,0.0,22.0,1207361.0,1.8221559251955297
2020-06-08,Czechia,15-24yr,0.0,0.0,0.0,35.0,958118.7142380383,3.65299200191851
2020-06-08,Czechia,25-49yr,0.0,0.0,0.0,166.0,3906443.9411215875,4.249389022394095
2020-06-08,Czechia,50-64yr,0.0,0.0,0.0,73.0,1992919.6929611675,3.66296746717041
2020-06-08,Czechia,65-79yr,0.0,0.0,0.0,35.0,1710215.6635335796,2.0465255199267904
2020-06-08,Czechia,80+yr,0.0,0.0,0.0,26.0,444653.63746295276,5.847247792314809
2020-06-08,Czechia,<15yr,0.0,0.0,0.0,32.0,1685506.3506826698,1.8985392720139704
2020-06-08,Czechia,ALL,0.0,0.0,0.0,367.0,10697858.0,3.430593301948857
2020-06-08,Denmark,15-24yr,0.0,0.0,0.0,30.0,717673.4830935374,4.1801739519042505
2020-06-08,Denmark,25-49yr,0.0,0.0,0.0,99.0,1824779.8891100963,5.425311874095678
2020-06-08,Denmark,50-64yr,0.0,0.0,0.0,52.0,1163651.5244909911,4.468691778042919
2020-06-08,Denmark,65-79yr,0.0,0.0,0.0,29.0,901022.0278111727,3.2185672608303353
2020-06-08,Denmark,80+yr,0.0,0.0,0.0,11.0,274820.4553839044,4.002613264225107
2020-06-08,Denmark,<15yr,0.0,0.0,0.0,31.0,949456.6201102964,3.2650254201607227
2020-06-08,Denmark,ALL,0.0,0.0,0.0,252.0,5831404.0,4.321429281867625
2020-06-08,Estonia,15-24yr,0.0,0.0,0.0,8.0,120569.62893647293,6.635170125815954
2020-06-08,Estonia,25-49yr,0.0,0.0,0.0,18.0,467148.0578760443,3.853168111591769
2020-06-08,Estonia,50-64yr,0.0,0.0,0.0,32.0,251564.30716482556,12.720405514059482
2020-06-08,Estonia,65-79yr,0.0,0.0,0.0,5.0,191599.6938801497,2.609607509669417
2020-06-08,Estonia,80+yr,0.0,0.0,0.0,2.0,79258.26315365123,2.523396199236376
2020-06-08,Estonia,<15yr,0.0,0.0,0.0,6.0,219339.04898885608,2.735491025268757
2020-06-08,Estonia,ALL,0.0,0.0,0.0,71.0,1329479.0,5.3404378707749425
2020-06-08,Finland,15-24yr,0.0,0.0,0.0,18.0,608321.6043407233,2.9589611599456083
2020-06-08,Finland,25-49yr,0.0,0.0,0.0,44.0,1721760.3853855305,2.555524007491186
2020-06-08,Finland,50-64yr,0.0,0.0,0.0,15.0,1075030.4035617686,1.3953093745351117
2020-06-08,Finland,65-79yr,0.0,0.0,0.0,4.0,936771.8199598258,0.4269983271029164
2020-06-08,Finland,80+yr,0.0,0.0,0.0,3.0,310390.71333337546,0.9665237621906062
2020-06-08,Finland,<15yr,0.0,0.0,0.0,9.0,877268.0734187756,1.0259121781243405
2020-06-08,Finland,ALL,0.0,0.0,0.0,93.0,5529543.0,1.6818749759247735
2020-06-08,France,15-24yr,0.0,0.0,0.0,527.0,7829572.052432766,6.730891503019671
2020-06-08,France,25-49yr,0.0,0.0,0.0,1304.0,20656479.22164816,6.31278925129408
2020-06-08,France,50-64yr,0.0,0.0,0.0,635.0,13015178.8208936,4.878918751240039
2020-06-08,France,65-79yr,0.0,0.0,0.0,441.0,9826430.82075546,4.487896043276635
2020-06-08,France,80+yr,0.0,0.0,0.0,808.0,4157229.1546619674,19.436022647293786
2020-06-08,France,<15yr,0.0,0.0,0.0,203.0,11895017.929608054,1.706596839124638
2020-06-08,France,ALL,0.0,0.0,0.0,3918.0,67379908.0,5.814789773829908
2020-06-08,Germany,15-24yr,0.0,0.0,0.0,389.0,8607913.120788567,4.519097655162717
2020-06-08,Germany,25-49yr,0.0,0.0,0.0,919.0,25746393.869518824,3.5694319160090404
2020-06-08,Germany,50-64yr,0.0,0.0,0.0,399.0,19165500.520559996,2.0818657961578855
2020-06-08,Germany,65-79yr,0.0,0.0,0.0,165.0,12203420.175008088,1.3520799713010836
2020-06-08,Germany,80+yr,0.0,0.0,0.0,168.0,5832048.009050874,2.8806347228156794
2020-06-08,Germany,<15yr,0.0,0.0,0.0,310.0,11605595.305073652,2.6711253654043614
2020-06-08,Germany,ALL,0.0,0.0,0.0,2350.0,83160871.0,2.8258482285496984
2020-06-08,Greece,15-24yr,0.0,0.0,0.0,11.0,1084149.4998788598,1.014620216236701
2020-06-08,Greece,25-49yr,0.0,0.0,0.0,61.0,3530275.450244624,1.7279104947964643
2020-06-08,Greece,50-64yr,0.0,0.0,0.0,30.0,2240320.7580603277,1.3390939619723934
2020-06-08,Greece,65-79yr,0.0,0.0,0.0,17.0,1577630.0469763111,1.0775656835759584
2020-06-08,Greece,80+yr,0.0,0.0,0.0,6.0,806921.072709405,0.743567147137917
2020-06-08,Greece,<15yr,0.0,0.0,0.0,6.0,1461259.1721304734,0.41060477938709355
2020-06-08,Greece,ALL,0.0,0.0,0.0,131.0,10700556.0,1.224235450942923
2020-06-08,Hungary,15-24yr,0.0,0.0,0.0,6.0,1013119.8476032254,0.5922300322310751
2020-06-08,Hungary,25-49yr,0.0,0.0,0.0,43.0,3511442.432286747,1.2245679896280468
2020-06-08,Hungary,50-64yr,0.0,0.0,0.0,27.0,1854789.6367692738,1.4556906866823658
2020-06-08,Hungary,65-79yr,0.0,0.0,0.0,22.0,1530787.5720566404,1.437168709858456
2020-06-08,Hungary,80+yr,0.0,0.0,0.0,21.0,435143.677818142,4.825992211422282
2020-06-08,Hungary,<15yr,0.0,0.0,0.0,3.0,1404865.833465971,0.21354352341238472
2020-06-08,Hungary,ALL,0.0,0.0,0.0,122.0,9750149.0,1.2512629294177966
2020-06-08,Iceland,15-24yr,0.0,0.0,0.0,0.0,46965.253338862036,0.0
2020-06-08,Iceland,25-49yr,0.0,0.0,0.0,0.0,123921.94561489864,0.0
2020-06-08,Iceland,50-64yr,0.0,0.0,0.0,0.0,67141.39169164177,0.0
2020-06-08,Iceland,65-79yr,0.0,0.0,0.0,1.0,43535.267823801485,2.2969882809662714
2020-06-08,Iceland,80+yr,0.0,0.0,0.0,0.0,13718.872855304648,0.0
2020-06-08,Iceland,<15yr,0.0,0.0,0.0,0.0,71180.2686754915,0.0
2020-06-08,Iceland,ALL,0.0,0.0,0.0,1.0,366463.0,0.27287884452182076
2020-06-08,Ireland,15-24yr,0.0,0.0,0.0,21.0,607554.4156988405,3.4564805155509757
2020-06-08,Ireland,25-49yr,0.0,0.0,0.0,71.0,1753649.496922705,4.048699590459235
2020-06-08,Ireland,50-64yr,0.0,0.0,0.0,33.0,859030.3671633133,3.841540562643026
2020-06-08,Ireland,65-79yr,0.0,0.0,0.0,19.0,567045.4013751394,3.350701716991828
2020-06-08,Ireland,80+yr,0.0,0.0,0.0,13.0,159766.25208763193,8.136887377735748
2020-06-08,Ireland,<15yr,0.0,0.0,0.0,9.0,1038628.0667523699,0.8665277097836971
2020-06-08,Ireland,ALL,0.0,0.0,0.0,166.0,4985674.0,3.3295397974275893
2020-06-08,Italy,15-24yr,0.0,0.0,0.0,129.0,5721177.329561222,2.2547806608520817
2020-06-08,Italy,25-49yr,0.0,0.0,0.0,593.0,18860217.973630037,3.1441842338679233
2020-06-08,Italy,50-64yr,0.0,0.0,0.0,434.0,13294383.478590999,3.264536491661344
2020-06-08,Italy,65-79yr,0.0,0.0,0.0,316.0,9400138.317653889,3.361652662137296
2020-06-08,Italy,80+yr,0.0,0.0,0.0,296.0,4452728.347194319,6.647609665802109
2020-06-08,Italy,<15yr,0.0,0.0,0.0,87.0,7720881.553369546,1.1268143332937348
2020-06-08,Italy,ALL,0.0,0.0,0.0,1855.0,59449527.0,3.120293959613842
2020-06-08,Latvia,15-24yr,0.0,0.0,0.0,2.0,157261.93189837842,1.2717635958411004
2020-06-08,Latvia,25-49yr,0.0,0.0,0.0,12.0,640603.3600481908,1.873234008497438
2020-06-08,Latvia,50-64yr,0.0,0.0,0.0,3.0,397150.29787140735,0.7553815308912006
2020-06-08,Latvia,65-79yr,0.0,0.0,0.0,5.0,285053.9695820803,1.7540538050848882
2020-06-08,Latvia,80+yr,0.0,0.0,0.0,0.0,108097.38408436342,0.0
2020-06-08,Latvia,<15yr,0.0,0.0,0.0,0.0,312282.0565155797,0.0
2020-06-08,Latvia,ALL,0.0,0.0,0.0,22.0,1900449.0,1.1576211726807717
2020-06-08,Liechtenstein,15-24yr,0.0,0.0,0.0,0.0,,
2020-06-08,Liechtenstein,25-49yr,0.0,0.0,0.0,0.0,,
2020-06-08,Liechtenstein,50-64yr,0.0,0.0,0.0,0.0,,
2020-06-08,Liechtenstein,65-79yr,0.0,0.0,0.0,0.0,,
2020-06-08,Liechtenstein,80+yr,0.0,0.0,0.0,0.0,,
2020-06-08,Liechtenstein,<15yr,0.0,0.0,0.0,0.0,,
2020-06-08,Liechtenstein,ALL,0.0,0.0,0.0,0.0,38137.0,0.0
2020-06-08,Lithuania,15-24yr,0.0,0.0,0.0,4.0,262627.4444163596,1.5230700694244854
2020-06-08,Lithuania,25-49yr,0.0,0.0,0.0,24.0,900085.6893156592,2.666412796569108
2020-06-08,Lithuania,50-64yr,0.0,0.0,0.0,15.0,623331.3343085744,2.4064248296836603
2020-06-08,Lithuania,65-79yr,0.0,0.0,0.0,2.0,399897.9247165726,0.5001276266731063
2020-06-08,Lithuania,80+yr,0.0,0.0,0.0,0.0,176351.55435611153,0.0
2020-06-08,Lithuania,<15yr,0.0,0.0,0.0,0.0,432591.0528867226,0.0
2020-06-08,Lithuania,ALL,0.0,0.0,0.0,45.0,2794885.0,1.6100841358410094
2020-06-08,Luxembourg,15-24yr,0.0,0.0,0.0,0.0,74782.0407137149,0.0
2020-06-08,Luxembourg,25-49yr,0.0,0.0,0.0,0.0,240307.61397854268,0.0
2020-06-08,Luxembourg,50-64yr,0.0,0.0,0.0,0.0,126528.73532666176,0.0
2020-06-08,Luxembourg,65-79yr,0.0,0.0,0.0,0.0,65677.87797571444,0.0
2020-06-08,Luxembourg,80+yr,0.0,0.0,0.0,0.0,25044.50687239466,0.0
2020-06-08,Luxembourg,<15yr,0.0,0.0,0.0,0.0,98078.2251329715,0.0
2020-06-08,Luxembourg,ALL,0.0,0.0,0.0,0.0,630419.0,0.0
2020-06-08,Malta,15-24yr,0.0,0.0,0.0,1.0,,
2020-06-08,Malta,25-49yr,0.0,0.0,0.0,8.0,,
2020-06-08,Malta,50-64yr,0.0,0.0,0.0,1.0,,
2020-06-08,Malta,65-79yr,0.0,0.0,0.0,0.0,,
2020-06-08,Malta,80+yr,0.0,0.0,0.0,0.0,,
2020-06-08,Malta,<15yr,0.0,0.0,0.0,1.0,,
2020-06-08,Malta,ALL,0.0,0.0,0.0,11.0,525285.0,2.09410129739094
2020-06-08,Netherlands,15-24yr,0.0,0.0,0.0,138.0,2073186.2569165286,6.6564207407610745
2020-06-08,Netherlands,25-49yr,0.0,0.0,0.0,471.0,5421002.915748928,8.68842919511564
2020-06-08,Netherlands,50-64yr,0.0,0.0,0.0,277.0,3714328.041880455,7.457607321612957
2020-06-08,Netherlands,65-79yr,0.0,0.0,0.0,105.0,2642524.4050039304,3.97347323646927
2020-06-08,Netherlands,80+yr,0.0,0.0,0.0,92.0,851849.7929360641,10.800026103534558
2020-06-08,Netherlands,<15yr,0.0,0.0,0.0,42.0,2738608.5875140945,1.5336255130246446
2020-06-08,Netherlands,ALL,0.0,0.0,0.0,1125.0,17441500.0,6.4501333027549235
2020-06-08,Norway,15-24yr,0.0,0.0,0.0,36.0,669873.0106027534,5.374152926031027
2020-06-08,Norway,25-49yr,0.0,0.0,0.0,112.0,1822616.9419979798,6.145010364998798
2020-06-08,Norway,50-64yr,0.0,0.0,0.0,38.0,1015804.1523796644,3.740878584811811
2020-06-08,Norway,65-79yr,0.0,0.0,0.0,8.0,715862.942012447,1.1175323557761285
2020-06-08,Norway,80+yr,0.0,0.0,0.0,2.0,226976.72642853716,0.8811476099201268
2020-06-08,Norway,<15yr,0.0,0.0,0.0,32.0,928341.2265786191,3.4470083934476645
2020-06-08,Norway,ALL,0.0,0.0,0.0,228.0,5379475.0,4.238331807471919
2020-06-08,Poland,15-24yr,0.0,0.0,0.0,159.0,3705734.978098975,4.2906468201232855
2020-06-08,Poland,25-49yr,0.0,0.0,0.0,1069.0,14025354.787805416,7.621910576761027
2020-06-08,Poland,50-64yr,0.0,0.0,0.0,459.0,7298531.610959565,6.288936247268696
2020-06-08,Poland,65-79yr,0.0,0.0,0.0,251.0,5356828.64275234,4.685608159962274
2020-06-08,Poland,80+yr,0.0,0.0,0.0,133.0,1745251.0103576407,7.620680303903411
2020-06-08,Poland,<15yr,0.0,0.0,0.0,134.0,5767368.970026065,2.3234164607192525
2020-06-08,Poland,ALL,0.0,0.0,0.0,2205.0,37899070.0,5.818084718173823
2020-06-08,Portugal,15-24yr,0.0,0.0,0.0,300.0,1075484.625458179,27.89440154685556
2020-06-08,Portugal,25-49yr,0.0,0.0,0.0,1105.0,3357815.3549859254,32.90830147522009
2020-06-08,Portugal,50-64yr,0.0,0.0,0.0,417.0,2174724.805845002,19.17483990982354
2020-06-08,Portugal,65-79yr,0.0,0.0,0.0,146.0,1655759.0198042092,8.817708268759077
2020-06-08,Portugal,80+yr,0.0,0.0,0.0,120.0,689119.3956802872,17.413528156690177
2020-06-08,Portugal,<15yr,0.0,0.0,0.0,171.0,1344177.7982263975,12.721531349917356
2020-06-08,Portugal,ALL,0.0,0.0,0.0,2259.0,10297081.0,21.938256094129976
2020-06-08,Romania,15-24yr,0.0,0.0,0.0,83.0,2006488.9730453654,4.1365789254264405
2020-06-08,Romania,25-49yr,0.0,0.0,0.0,413.0,6695652.487448441,6.168181529346138
2020-06-08,Romania,50-64yr,0.0,0.0,0.0,343.0,3863097.542477791,8.878885304563129
2020-06-08,Romania,65-79yr,0.0,0.0,0.0,196.0,2779119.883468168,7.052592483178676
2020-06-08,Romania,80+yr,0.0,0.0,0.0,93.0,924274.1290997908,10.06194992069924
2020-06-08,Romania,<15yr,0.0,0.0,0.0,56.0,2988886.984460444,1.8736071417604692
2020-06-08,Romania,ALL,0.0,0.0,0.0,1184.0,19257520.0,6.148247541739538
2020-06-08,Slovakia,15-24yr,0.0,0.0,0.0,0.0,553540.2588339709,0.0
2020-06-08,Slovakia,25-49yr,0.0,0.0,0.0,8.0,2073773.0194978535,0.3857702807772633
2020-06-08,Slovakia,50-64yr,0.0,0.0,0.0,1.0,1070894.918693442,0.0933798435816711
2020-06-08,Slovakia,65-79yr,0.0,0.0,0.0,0.0,731974.5702865638,0.0
2020-06-08,Slovakia,80+yr,0.0,0.0,0.0,0.0,179603.1444313578,0.0
2020-06-08,Slovakia,<15yr,0.0,0.0,0.0,0.0,849041.088256812,0.0
2020-06-08,Slovakia,ALL,0.0,0.0,0.0,9.0,5458827.0,0.16487058483443423
2020-06-08,Slovenia,15-24yr,0.0,0.0,0.0,0.0,190312.05778082483,0.0
2020-06-08,Slovenia,25-49yr,0.0,0.0,0.0,8.0,706040.4843446559,1.1330795014432593
2020-06-08,Slovenia,50-64yr,0.0,0.0,0.0,1.0,451842.72547049297,0.22131594548937886
2020-06-08,Slovenia,65-79yr,0.0,0.0,0.0,0.0,320422.567706021,0.0
2020-06-08,Slovenia,80+yr,0.0,0.0,0.0,0.0,115569.05749710611,0.0
2020-06-08,Slovenia,<15yr,0.0,0.0,0.0,3.0,318232.1072008989,0.9427081467006436
2020-06-08,Slovenia,ALL,0.0,0.0,0.0,12.0,2102419.0,0.5707710974834227
2020-06-08,Spain,15-24yr,0.0,0.0,0.0,279.0,4552533.598737232,6.128455593988107
2020-06-08,Spain,25-49yr,0.0,0.0,0.0,1267.0,16413095.843601186,7.719445570007763
2020-06-08,Spain,50-64yr,0.0,0.0,0.0,735.0,10115627.240568556,7.265985415637842
2020-06-08,Spain,65-79yr,0.0,0.0,0.0,484.0,6500178.502727951,7.445949365804003
2020-06-08,Spain,80+yr,0.0,0.0,0.0,538.0,2961902.459346243,18.164001258797306
2020-06-08,Spain,<15yr,0.0,0.0,0.0,134.0,6820081.355018823,1.9647859464519564
2020-06-08,Spain,ALL,0.0,0.0,0.0,3437.0,47363419.0,7.2566551836133275
2020-06-08,Sweden,15-24yr,0.0,0.0,0.0,482.0,1112318.8895790502,43.33289711392114
2020-06-08,Sweden,25-49yr,0.0,0.0,0.0,2708.0,3401060.38564496,79.6222263923864
2020-06-08,Sweden,50-64yr,0.0,0.0,0.0,1644.0,1910686.4278181677,86.04237597884129
2020-06-08,Sweden,65-79yr,0.0,0.0,0.0,553.0,1559258.0343876986,35.46558605466197
2020-06-08,Sweden,80+yr,0.0,0.0,0.0,536.0,545472.0834089903,98.26350720832613
2020-06-08,Sweden,<15yr,0.0,0.0,0.0,80.0,1824646.1791611328,4.384411669158752
2020-06-08,Sweden,ALL,0.0,0.0,0.0,6003.0,10353442.0,57.98071791004383
2020-06-15,Austria,15-24yr,0.0,0.0,0.0,26.0,951576.0325398347,2.7323092544275056
2020-06-15,Austria,25-49yr,0.0,0.0,0.0,64.0,2998191.5574149457,2.1346201126382027
2020-06-15,Austria,50-64yr,0.0,0.0,0.0,31.0,1969585.9950411986,1.5739348308755396
2020-06-15,Austria,65-79yr,0.0,0.0,0.0,15.0,1229052.8435581243,1.2204519991650482
2020-06-15,Austria,80+yr,0.0,0.0,0.0,14.0,483341.6798258304,2.8965017055936135
2020-06-15,Austria,<15yr,0.0,0.0,0.0,22.0,1285115.8916200667,1.7119078632095934
2020-06-15,Austria,ALL,0.0,0.0,0.0,172.0,8916864.0,1.9289292737895296
2020-06-15,Belgium,15-24yr,0.0,0.0,0.0,68.0,1293400.249019239,5.257459943398272
2020-06-15,Belgium,25-49yr,0.0,0.0,0.0,240.0,3736134.0069872173,6.423752455108902
2020-06-15,Belgium,50-64yr,0.0,0.0,0.0,129.0,2325507.519284106,5.547176215526145
2020-06-15,Belgium,65-79yr,0.0,0.0,0.0,79.0,1567221.9865824075,5.040766443831793
2020-06-15,Belgium,80+yr,0.0,0.0,0.0,95.0,655534.4046072016,14.491992995687895
2020-06-15,Belgium,<15yr,0.0,0.0,0.0,28.0,1966442.83351983,1.4238908715124692
2020-06-15,Belgium,ALL,0.0,0.0,0.0,639.0,11544241.0,5.535227478359123
2020-06-15,Bulgaria,15-24yr,0.0,0.0,0.0,0.0,613458.3665852072,0.0
2020-06-15,Bulgaria,25-49yr,0.0,0.0,0.0,0.0,2405021.0469882917,0.0
2020-06-15,Bulgaria,50-64yr,0.0,0.0,0.0,0.0,1409069.662384351,0.0
2020-06-15,Bulgaria,65-79yr,0.0,0.0,0.0,0.0,1163241.2367153354,0.0
